year,geo_name,geo,soc_name,soc,avg_wage,avg_wage_moe
2015,"Ocean County (North Central) PUMA, NJ","79500US3401203","Computer programmers","151131",66738.7,16769.3
2015,"Ocean County (Northwest) PUMA","79500US3401204","Computer programmers","151131",97627.6,11412.3
2015,"Ocean County (Northeast)--Point Pleasant Borough PUMA","79500US3401205","Computer programmers","151131",55564.6,31704.4
2015,"Newark City (North & East) PUMA, NJ","79500US3401301","Computer programmers","151131",56918.7,13871.0
2015,"Essex County (Northeast) PUMA","79500US3401401","Computer programmers","151131",94143.8,18674.4
2015,"East Orange City PUMA, NJ","79500US3401402","Computer programmers","151131",67282.0,25672.4
2015,"Essex County (Northwest) PUMA","79500US3401403","Computer programmers","151131",126940.0,32710.6
2015,"Essex County (Southwest) PUMA","79500US3401404","Computer programmers","151131",108458.0,24936.3
2015,"Morris County (North)--Dover Town & Kinnelon Borough PUMA","79500US3401501","Computer programmers","151131",85732.4,16660.0
2015,"Morris County (West) PUMA","79500US3401502","Computer programmers","151131",105749.0,10017.2
2015,"Morris County (East)--Lincoln Park Borough PUMA","79500US3401503","Computer programmers","151131",117900.0,21077.2
2015,"Morris County (South)--Morristown Town, Madison & Florham Park Boroughs PUMA","79500US3401504","Computer programmers","151131",93941.5,24973.9
2015,"Sussex County PUMA, NJ","79500US3401600","Computer programmers","151131",113822.0,29292.6
2015,"Warren County PUMA","79500US3401700","Computer programmers","151131",87400.6,16991.8
2015,"Union County (North Central)--Roselle Park Borough PUMA","79500US3401901","Computer programmers","151131",91250.7,12825.1
2015,"Union County (Northwest)--Summit City & Westfield Town (North) PUMA","79500US3401902","Computer programmers","151131",86103.8,17487.0
2015,"Union County (Southwest)--Plainfield City & Westfield Town (South) PUMA","79500US3401903","Computer programmers","151131",88622.3,24051.1
2015,"Union County (Southeast)--Linden, Rahway Cities & Roselle Borough (South) PUMA","79500US3401904","Computer programmers","151131",57933.2,16067.1
2015,"Burlington County (North)--Burlington City PUMA","79500US3402001","Computer programmers","151131",91406.2,19549.2
2015,"Burlington County (West Central) PUMA, NJ","79500US3402002","Computer programmers","151131",92771.8,13036.6
2015,"Burlington County (South & East) PUMA, NJ","79500US3402003","Computer programmers","151131",85990.6,15352.5
2015,"Camden County (North)--Camden & Gloucester Cities PUMA","79500US3402101","Computer programmers","151131",80991.4,22136.7
2015,"Camden County (Central)--Lindenwold & Collingswood Boroughs PUMA","79500US3402102","Computer programmers","151131",79562.3,16115.4
2015,"Bellmawr & Pine Hill Boroughs PUMA, NJ","79500US3402103","Computer programmers","151131",89146.2,16582.8
2015,"Camden County (East Central)--Haddonfield Borough PUMA","79500US3402104","Computer programmers","151131",91058.3,21606.4
2015,"Gloucester County (Northeast)--Woodbury City PUMA","79500US3402201","Computer programmers","151131",93349.1,12248.2
2015,"Glassboro Borough PUMA, NJ","79500US3402202","Computer programmers","151131",96593.0,17534.3
2015,"Mercer County (West Central)--Trenton City PUMA","79500US3402301","Computer programmers","151131",74669.5,24390.2
2015,"Princeton Borough PUMA, NJ","79500US3402302","Computer programmers","151131",115004.0,20664.8
2015,"Mercer County (South) PUMA","79500US3402303","Computer programmers","151131",124676.0,33246.9
2015,"Salem & Cumberland (North) Counties--Bridgeton City PUMA","79500US3402500","Computer programmers","151131",113514.0,17733.8
2015,"Cape May & Atlantic (South Central) Counties--Ocean City & Somers Point City PUMA","79500US3402600","Computer programmers","151131",73081.0,22069.7
2015,"North Central New Mexico PUMA","79500US3500300","Computer programmers","151131",40846.8,16462.0
2015,"Santa Fe County PUMA, NM","79500US3500500","Computer programmers","151131",77347.1,29630.9
2015,"Sandoval County PUMA, NM","79500US3500600","Computer programmers","151131",83517.5,13112.4
2015,"Albuquerque City (Near Northeast Heights) PUMA","79500US3500802","Computer programmers","151131",67443.0,8472.43
2015,"Albuquerque City (Central) & Bernalillo County (North Valley) PUMA","79500US3500804","Computer programmers","151131",69817.9,19408.0
2015,"St. Lawrence County PUMA","79500US3600100","Computer programmers","151131",52545.1,24585.6
2015,"Herkimer (North & Central) & Oneida (Outer) Counties PUMA","79500US3600401","Computer programmers","151131",75577.8,12688.3
2015,"Greater Utica & Rome Cities PUMA, NY","79500US3600402","Computer programmers","151131",90097.7,36231.6
2015,"Otsego, Schoharie, Oneida (South) & Herkimer (South) Counties PUMA","79500US3600403","Computer programmers","151131",37995.2,21009.2
2015,"Jefferson & Lewis Counties PUMA, NY","79500US3600500","Computer programmers","151131",45676.1,17551.7
2015,"Oswego County PUMA","79500US3600600","Computer programmers","151131",55373.2,34851.9
2015,"Syracuse City PUMA, NY","79500US3600701","Computer programmers","151131",56405.9,35967.7
2015,"Onondaga County (North) PUMA","79500US3600702","Computer programmers","151131",61602.2,20490.8
2015,"Syracuse City (Outer) PUMA, NY","79500US3600703","Computer programmers","151131",71617.4,15100.1
2015,"Cayuga & Onondaga (South) Counties PUMA","79500US3600704","Computer programmers","151131",64777.6,14293.0
2015,"Wayne & Seneca Counties PUMA","79500US3600800","Computer programmers","151131",64346.7,23237.5
2015,"Monroe County (East) PUMA","79500US3600901","Computer programmers","151131",72128.2,8818.92
2015,"Monroe County (Central)--Rochester City (East) PUMA","79500US3600902","Computer programmers","151131",60522.1,19791.3
2015,"Monroe County (Central)--Greece & Gates Towns PUMA","79500US3600904","Computer programmers","151131",63708.5,21973.3
2015,"Monroe County (North & West) PUMA","79500US3600905","Computer programmers","151131",49621.0,23191.7
2015,"Monroe County (South) PUMA, NY","79500US3600906","Computer programmers","151131",76593.4,12253.3
2015,"Niagara County (Southwest)--Greater Niagara Falls & North Tonawanda Area PUMA","79500US3601101","Computer programmers","151131",57296.6,8540.04
2015,"Niagara County (North & East) PUMA","79500US3601102","Computer programmers","151131",64334.5,14725.5
2015,"Erie County (Northwest) PUMA","79500US3601201","Computer programmers","151131",68211.1,20647.7
2015,"Erie County (North Central) PUMA","79500US3601202","Computer programmers","151131",70882.6,9476.43
2015,"Erie County (Northeast) PUMA","79500US3601203","Computer programmers","151131",69169.3,8361.88
2015,"Erie County (Central) PUMA, NY","79500US3601204","Computer programmers","151131",69624.7,9017.66
2015,"Erie County (West Central)--Buffalo City (West) PUMA","79500US3601206","Computer programmers","151131",53299.4,11750.5
2015,"Erie County (South) PUMA, NY","79500US3601207","Computer programmers","151131",99133.3,32287.3
2015,"Ontario & Yates Counties PUMA, NY","79500US3601400","Computer programmers","151131",70014.7,14993.5
2015,"Madison & Cortland Counties PUMA","79500US3601500","Computer programmers","151131",109716.0,36049.6
2015,"Fulton & Montgomery Counties PUMA","79500US3601600","Computer programmers","151131",44575.2,16543.0
2015,"Schenectady City PUMA, NY","79500US3601700","Computer programmers","151131",73554.3,13264.8
2015,"Saratoga County (South & Central) PUMA","79500US3601801","Computer programmers","151131",72558.0,14920.0
2015,"Saratoga County (Outer) PUMA","79500US3601802","Computer programmers","151131",76389.2,20958.5
2015,"Troy City PUMA, NY","79500US3601900","Computer programmers","151131",66833.4,10318.1
2015,"Albany County (East Central)--Albany City PUMA","79500US3602001","Computer programmers","151131",60913.4,12567.2
2015,"Albany County (Outside Albany City) PUMA, NY","79500US3602002","Computer programmers","151131",67405.3,10841.1
2015,"Columbia & Greene Counties PUMA","79500US3602100","Computer programmers","151131",94945.0,20927.4
2015,"Broome County (West Central)--Greater Binghamton City & Greater Johnson City Village PUMA","79500US3602201","Computer programmers","151131",77715.4,28676.9
2015,"Broome (Outer West) & Tioga Counties PUMA","79500US3602202","Computer programmers","151131",62326.2,32056.9
2015,"Chenango, Delaware & Broome (East) Counties PUMA","79500US3602203","Computer programmers","151131",52193.0,15516.4
2015,"Tompkins County PUMA","79500US3602300","Computer programmers","151131",59634.4,22771.5
2015,"Steuben (North & West), Schuyler & Chemung (North) Counties PUMA","79500US3602402","Computer programmers","151131",53585.1,14970.5
2015,"Cattaraugus & Allegany Counties PUMA","79500US3602500","Computer programmers","151131",32197.0,18259.4
2015,"Chautauqua County PUMA, NY","79500US3602600","Computer programmers","151131",57026.9,6560.75
2015,"Ulster County (East) PUMA, NY","79500US3602702","Computer programmers","151131",85906.8,20280.1
2015,"Dutchess County (North & East) PUMA","79500US3602801","Computer programmers","151131",98918.1,16338.6
2015,"Dutchess County (Southwest) PUMA, NY","79500US3602802","Computer programmers","151131",58917.2,14863.3
2015,"Orange County (Northeast)--Greater Newburgh City PUMA","79500US3602901","Computer programmers","151131",61455.4,21453.2
2015,"Orange County (Northwest) PUMA","79500US3602902","Computer programmers","151131",96014.5,27744.1
2015,"Orange County (Southeast) PUMA","79500US3602903","Computer programmers","151131",114612.0,19355.8
2015,"Rockland County (North)--New City & Congers PUMA","79500US3603001","Computer programmers","151131",94853.6,15277.2
2015,"Rockland County (South)--Orangetown, Clarkstown (South) & Ramapo (Southeast) Towns PUMA","79500US3603002","Computer programmers","151131",88657.8,12397.2
2015,"Rockland County (West)--Spring Valley, Suffern Villages & Monsey PUMA","79500US3603003","Computer programmers","151131",101782.0,37016.1
2015,"Putnam County PUMA","79500US3603101","Computer programmers","151131",104055.0,19242.3
2015,"Westchester County (Northwest) PUMA, NY","79500US3603102","Computer programmers","151131",83086.9,9887.88
2015,"Westchester County (Northeast) PUMA, NY","79500US3603103","Computer programmers","151131",89865.3,17557.7
2015,"White Plains City PUMA, NY","79500US3603105","Computer programmers","151131",98241.4,25558.8
2015,"Yonkers City PUMA, NY","79500US3603106","Computer programmers","151131",73673.7,38448.3
2015,"New Rochelle & Mount Vernon Cities PUMA, NY","79500US3603107","Computer programmers","151131",148268.0,27043.2
2015,"Nassau County (Northwest)--North Hempstead Town (North) PUMA","79500US3603201","Computer programmers","151131",120483.0,30455.1
2015,"Nassau County (Northeast)--Oyster Bay Town (North) & Glen Cove City PUMA","79500US3603202","Computer programmers","151131",96128.8,13756.6
2015,"Nassau County (East Central)--Oyster Bay Town (Central) PUMA","79500US3603203","Computer programmers","151131",101525.0,23359.8
2015,"Nassau County (West Central)--North Hempstead Town (South) PUMA","79500US3603204","Computer programmers","151131",90223.6,24719.5
2015,"Hempstead Town (North Central)--Meadowbrook Corridor PUMA, NY","79500US3603206","Computer programmers","151131",59715.9,11844.2
2015,"Nassau County (Central)--Hempstead Town (Northeast) PUMA","79500US3603207","Computer programmers","151131",91522.5,14057.9
2015,"Nassau County (Southeast)--Oyster Bay Town (South) PUMA","79500US3603208","Computer programmers","151131",87653.6,29137.1
2015,"Nassau County (West Central)--Hempstead Town (West Central) PUMA","79500US3603211","Computer programmers","151131",107347.0,75265.7
2015,"Suffolk County (Northwest)--Huntington Town (North) PUMA","79500US3603301","Computer programmers","151131",116341.0,27838.2
2015,"Suffolk County (Northwest)--Huntington Town (South) PUMA","79500US3603302","Computer programmers","151131",83159.7,22880.7
2015,"Suffolk County (Northwest)--Smithtown Town PUMA","79500US3603303","Computer programmers","151131",111601.0,14522.9
2015,"Suffolk County (North Central)--Brookhaven Town (North) PUMA","79500US3603304","Computer programmers","151131",100692.0,25881.0
2015,"Suffolk County (Central)--Brookhaven Town (West Central) PUMA","79500US3603308","Computer programmers","151131",97264.9,29069.7
2015,"Suffolk County (Central)--Islip Town (East) PUMA","79500US3603309","Computer programmers","151131",86910.2,13757.8
2015,"Suffolk County (Southwest)--Islip Town (South) PUMA","79500US3603311","Computer programmers","151131",84801.6,22584.3
2015,"NYC-Bronx Community District 10--Co-op City, Pelham Bay & Schuylerville PUMA","79500US3603703","Computer programmers","151131",102500.0,14800.3
2015,"NYC-Bronx Community District 11--Pelham Parkway, Morris Park & Laconia PUMA","79500US3603704","Computer programmers","151131",81294.1,43132.7
2015,"Washington Heights, Inwood & Marble Hill PUMA, NY","79500US3603801","Computer programmers","151131",73621.4,29008.0
2015,"Upper East Side PUMA, NY","79500US3603805","Computer programmers","151131",108952.0,36606.4
2015,"Upper West Side & West Side PUMA, NY","79500US3603806","Computer programmers","151131",124769.0,45919.4
2015,"Chelsea, Clinton & Midtown Business District PUMA, NY","79500US3603807","Computer programmers","151131",111417.0,17221.2
2015,"Murray Hill, Gramercy & Stuyvesant Town PUMA, NY","79500US3603808","Computer programmers","151131",93667.0,21614.3
2015,"Chinatown & Lower East Side PUMA, NY","79500US3603809","Computer programmers","151131",80770.9,27363.0
2015,"Battery Park City, Greenwich Village & Soho PUMA, NY","79500US3603810","Computer programmers","151131",118679.0,44811.8
2015,"Tottenville, Great Kills & Annadale PUMA, NY","79500US3603901","Computer programmers","151131",98574.1,19817.1
2015,"New Springville & South Beach PUMA, NY","79500US3603902","Computer programmers","151131",109885.0,36673.9
2015,"Port Richmond, Stapleton & Mariner's Harbor PUMA, NY","79500US3603903","Computer programmers","151131",94670.8,18336.7
2015,"Greenpoint & Williamsburg PUMA, NY","79500US3604001","Computer programmers","151131",88426.8,26181.8
2015,"Bedford-Stuyvesant PUMA, NY","79500US3604003","Computer programmers","151131",79799.0,31685.6
2015,"NYC-Brooklyn Community District 2--Brooklyn Heights & Fort Greene PUMA","79500US3604004","Computer programmers","151131",153626.0,72476.6
2015,"NYC-Brooklyn Community District 6--Park Slope, Carroll Gardens & Red Hook PUMA","79500US3604005","Computer programmers","151131",95078.0,13789.9
2015,"NYC-Brooklyn Community District 8--Crown Heights North & Prospect Heights PUMA","79500US3604006","Computer programmers","151131",67921.0,33241.4
2015,"Canarsie & Flatlands PUMA, NY","79500US3604009","Computer programmers","151131",90166.8,15236.7
2015,"Sunset Park & Windsor Terrace PUMA, NY","79500US3604012","Computer programmers","151131",73116.1,24403.6
2015,"NYC-Brooklyn Community District 10--Bay Ridge & Dyker Heights PUMA","79500US3604013","Computer programmers","151131",115465.0,22128.0
2015,"Borough Park, Kensington & Ocean Parkway PUMA, NY","79500US3604014","Computer programmers","151131",97651.8,17848.4
2015,"Flatbush & Midwood PUMA, NY","79500US3604015","Computer programmers","151131",124215.0,44609.8
2015,"Sheepshead Bay, Gerritsen Beach & Homecrest PUMA, NY","79500US3604016","Computer programmers","151131",92464.6,10418.8
2015,"Bensonhurst & Bath Beach PUMA, NY","79500US3604017","Computer programmers","151131",74689.2,15249.3
2015,"NYC-Brooklyn Community District 13--Brighton Beach & Coney Island PUMA","79500US3604018","Computer programmers","151131",90615.0,9959.74
2015,"Astoria & Long Island City PUMA, NY","79500US3604101","Computer programmers","151131",79433.7,20325.2
2015,"Flushing, Murray Hill & Whitestone PUMA, NY","79500US3604103","Computer programmers","151131",104864.0,22213.6
2015,"NYC-Queens Community District 11--Bayside, Douglaston & Little Neck PUMA","79500US3604104","Computer programmers","151131",104780.0,11595.5
2015,"Queens Village, Cambria Heights & Rosedale PUMA, NY","79500US3604105","Computer programmers","151131",61612.1,11589.4
2015,"Briarwood, Fresh Meadows & Hillcrest PUMA, NY","79500US3604106","Computer programmers","151131",73775.7,22066.1
2015,"Elmhurst & South Corona PUMA, NY","79500US3604107","Computer programmers","151131",55170.8,38239.0
2015,"NYC-Queens Community District 6--Forest Hills & Rego Park PUMA","79500US3604108","Computer programmers","151131",94802.6,21305.2
2015,"NYC-Queens Community District 2--Sunnyside & Woodside PUMA","79500US3604109","Computer programmers","151131",100207.0,33400.0
2015,"Ridgewood, Glendale & Middle Village PUMA, NY","79500US3604110","Computer programmers","151131",69749.5,11085.8
2015,"Richmond Hill & Woodhaven PUMA, NY","79500US3604111","Computer programmers","151131",102626.0,18492.5
2015,"NYC-Queens Community District 10--Howard Beach & Ozone Park PUMA","79500US3604113","Computer programmers","151131",79612.1,13079.8
2015,"Surry, Wilkes & Alleghany Counties PUMA, NC","79500US3700200","Computer programmers","151131",69169.8,21472.6
2015,"Rockingham & Stokes Counties PUMA, NC","79500US3700300","Computer programmers","151131",62787.0,13835.4
2015,"Wilson & Greene Counties--Wilson City PUMA","79500US3701000","Computer programmers","151131",74252.6,5350.3
2015,"Johnston County PUMA, NC","79500US3701100","Computer programmers","151131",80263.1,16047.4
2015,"Raleigh City (South & Central) PUMA, NC","79500US3701201","Computer programmers","151131",57222.0,8945.39
2015,"Raleigh City (North) PUMA","79500US3701202","Computer programmers","151131",81122.8,11220.1
2015,"Wake County (Northeast)--Raleigh City (Northeast), Wake Forest & Rolesville Towns PUMA","79500US3701203","Computer programmers","151131",80690.1,12215.4
2015,"Wake County (East)--Raleigh City (East), Knightdale & Garner (North) Towns PUMA","79500US3701204","Computer programmers","151131",81923.3,14683.6
2015,"Wake County (Southeast)--Garner (South) & Fuquay-Varina Towns PUMA","79500US3701205","Computer programmers","151131",97206.9,25855.5
2015,"Wake County (Northwest)--Raleigh City (Northwest) & Morrisville Town PUMA","79500US3701206","Computer programmers","151131",95058.9,13002.4
2015,"Wake County (West Central)--Cary Town PUMA","79500US3701207","Computer programmers","151131",93739.9,11422.1
2015,"Wake County (Southwest)--Apex & Holly Springs Towns PUMA","79500US3701208","Computer programmers","151131",90436.4,9783.03
2015,"Durham City (South) PUMA, NC","79500US3701301","Computer programmers","151131",64242.3,13404.9
2015,"Durham County (North)--Durham City (North) PUMA","79500US3701302","Computer programmers","151131",68295.0,13740.6
2015,"Chapel Hill Town PUMA, NC","79500US3701400","Computer programmers","151131",89463.5,25447.4
2015,"Chatham & Lee Counties PUMA","79500US3701500","Computer programmers","151131",67922.8,23613.5
2015,"Burlington City PUMA, NC","79500US3701600","Computer programmers","151131",82250.6,23694.2
2015,"Greensboro City (North) PUMA, NC","79500US3701701","Computer programmers","151131",58867.3,19207.1
2015,"Greensboro City (South) PUMA","79500US3701702","Computer programmers","151131",75851.5,24926.8
2015,"Guilford County (North)--Summerfield Town PUMA","79500US3701703","Computer programmers","151131",79056.0,16383.8
2015,"High Point City PUMA, NC","79500US3701704","Computer programmers","151131",71142.3,12865.7
2015,"Winston-Salem City (North) PUMA","79500US3701801","Computer programmers","151131",87084.1,21533.1
2015,"Winston-Salem City (South) PUMA","79500US3701802","Computer programmers","151131",39060.1,24580.6
2015,"Forsyth County (Outside Winston-Salem City)--Kernersville Town & Clemmons Village PUMA","79500US3701803","Computer programmers","151131",81771.6,11730.5
2015,"Davie, Yadkin & Iredell (North) Counties PUMA","79500US3701900","Computer programmers","151131",74254.3,30993.0
2015,"Burke & McDowell Counties PUMA, NC","79500US3702100","Computer programmers","151131",60963.6,12656.3
2015,"Buncombe County (Southeast)--Asheville City PUMA","79500US3702201","Computer programmers","151131",66351.9,23272.1
2015,"Haywood, Madison, Swain, Graham & Jackson (North) Counties PUMA","79500US3702300","Computer programmers","151131",57443.7,16086.0
2015,"Henderson & Transylvania Counties PUMA, NC","79500US3702500","Computer programmers","151131",63413.0,18564.2
2015,"Lincoln & Cleveland (East) Counties PUMA","79500US3702700","Computer programmers","151131",80201.6,8698.54
2015,"Hickory City PUMA, NC","79500US3702800","Computer programmers","151131",81228.7,20350.1
2015,"Gaston County (Northwest)--Mount Holly City PUMA","79500US3703001","Computer programmers","151131",52624.3,19833.5
2015,"Charlotte City (Central) PUMA","79500US3703101","Computer programmers","151131",96909.1,12206.7
2015,"Charlotte City (Northwest) PUMA","79500US3703102","Computer programmers","151131",82124.3,23231.5
2015,"Charlotte City (Northeast) PUMA","79500US3703103","Computer programmers","151131",75371.8,12749.1
2015,"Charlotte City (South) PUMA, NC","79500US3703104","Computer programmers","151131",86064.2,13594.2
2015,"Charlotte City (Southwest) PUMA","79500US3703105","Computer programmers","151131",80569.9,19793.7
2015,"Huntersville, Cornelius & Davidson Towns PUMA, NC","79500US3703106","Computer programmers","151131",80358.1,17730.3
2015,"Mecklenburg County (East)--Mint Hill & Matthews (North) Towns PUMA","79500US3703107","Computer programmers","151131",96130.0,8233.85
2015,"Mecklenburg County (South)--Matthews Town (South) PUMA","79500US3703108","Computer programmers","151131",85465.6,7703.61
2015,"Concord, Kannapolis Cities & Harrisburg Town PUMA, NC","79500US3703200","Computer programmers","151131",95124.3,15667.2
2015,"Stanley & Cabarrus (East) Counties PUMA","79500US3703300","Computer programmers","151131",76164.4,3218.53
2015,"Rowan County PUMA, NC","79500US3703400","Computer programmers","151131",63073.6,37200.4
2015,"Davidson County PUMA, NC","79500US3703500","Computer programmers","151131",64324.5,20147.4
2015,"Harnett County PUMA","79500US3703800","Computer programmers","151131",85827.7,19153.6
2015,"Greenville City PUMA, NC","79500US3704200","Computer programmers","151131",70556.8,39349.4
2015,"Carteret, Beaufort & Pamlico Counties PUMA","79500US3704400","Computer programmers","151131",95913.4,13393.3
2015,"Wilmington City PUMA, NC","79500US3704700","Computer programmers","151131",69837.2,23086.1
2015,"Cumberland County (West)--Fayetteville City (West) PUMA","79500US3705003","Computer programmers","151131",68522.6,26726.0
2015,"Hoke, Richmond & Scotland Counties PUMA","79500US3705200","Computer programmers","151131",79438.7,71528.2
2015,"Union (East) & Anson Counties--Monroe City PUMA","79500US3705300","Computer programmers","151131",79078.4,13358.7
2015,"Union County (West)--Indian Trail & Stallings Towns PUMA","79500US3705400","Computer programmers","151131",79138.1,24338.5
2015,"Minot City PUMA, ND","79500US3800100","Computer programmers","151131",59366.8,17241.2
2015,"South Central North Dakota--Bismarck City PUMA","79500US3800300","Computer programmers","151131",48799.0,11184.1
2015,"Fargo City PUMA, ND","79500US3800500","Computer programmers","151131",51660.6,25954.1
2015,"Defiance, Williams, Henry & Paulding Counties PUMA","79500US3900100","Computer programmers","151131",45533.4,8691.94
2015,"Wood (South), Fulton & Lucas (Southwest) Counties--Bowling Green City PUMA","79500US3900200","Computer programmers","151131",42937.7,27590.6
2015,"Perrysburg, Sylvania & Maumee Cities PUMA, OH","79500US3900300","Computer programmers","151131",79696.1,16318.1
2015,"Toledo City (West) PUMA, OH","79500US3900400","Computer programmers","151131",62210.1,18705.7
2015,"Ottawa, Wood (Northeast) & Lucas (East) Counties--Oregon City PUMA","79500US3900600","Computer programmers","151131",78325.5,18729.9
2015,"Avon, Avon Lake & North Ridgeville Cities PUMA, OH","79500US3900802","Computer programmers","151131",68563.5,10131.3
2015,"Cuyahoga County--Olmsted Township, Bay Village, North Olmsted & Westlake Cities PUMA","79500US3900901","Computer programmers","151131",65474.7,18972.2
2015,"Berea, Brook Park, Lakewood & Rocky River Cities PUMA, OH","79500US3900902","Computer programmers","151131",68249.5,13547.9
2015,"Cuyahoga County (South)--Broadview Heights, North Royalton & Strongsville Cities PUMA","79500US3900903","Computer programmers","151131",84662.6,11747.2
2015,"Cuyahoga County (South Central)--Brooklyn, Parma, Parma Heights & Seven Hills Cities PUMA","79500US3900904","Computer programmers","151131",69939.7,9734.2
2015,"Cleveland City (Central) PUMA","79500US3900906","Computer programmers","151131",85369.5,26021.6
2015,"Cuyahoga County (Southeast)--Bedford, Garfield Heights & Maple Heights Cities PUMA","79500US3900907","Computer programmers","151131",67572.7,33491.0
2015,"Euclid, Cleveland Heights & South Euclid Cities PUMA, OH","79500US3900909","Computer programmers","151131",68638.3,9507.56
2015,"Lyndhurst, Mayfield Heights, Shaker Heights & Solon Cities PUMA, OH","79500US3900910","Computer programmers","151131",78689.2,9091.34
2015,"Lake County (West)--Eastlake, Wickliffe, Willoughby & Willowick Cities PUMA","79500US3901000","Computer programmers","151131",64571.4,17549.8
2015,"Lake County (East)--Mentor, Painesville Cities & Madison Village PUMA","79500US3901100","Computer programmers","151131",89006.0,13803.8
2015,"Geauga & Lake (South) Counties PUMA","79500US3901200","Computer programmers","151131",101176.0,10646.6
2015,"Youngstown City, Boardman & Austintown PUMA, OH","79500US3901500","Computer programmers","151131",43733.9,11656.0
2015,"Portage County PUMA, OH","79500US3901700","Computer programmers","151131",51065.1,15082.4
2015,"Summit County (North & Northwest)--Hudson, Twinsburg & Macedonia Cities PUMA","79500US3901801","Computer programmers","151131",89946.5,15441.1
2015,"Summit County (East Central)--Cuyahoga Falls (Southeast), Stow & Tallmadge Cities PUMA","79500US3901802","Computer programmers","151131",78768.5,14251.3
2015,"Summit County (Central)--Akron (West) & Cuyahoga Falls (West) Cities PUMA","79500US3901804","Computer programmers","151131",62019.5,19396.6
2015,"Summit County (South)--Barberton, Green & New Franklin Cities PUMA","79500US3901805","Computer programmers","151131",68870.8,17726.0
2015,"Medina County PUMA, OH","79500US3901900","Computer programmers","151131",73072.6,10084.6
2015,"Wayne County PUMA","79500US3902000","Computer programmers","151131",47540.2,18388.7
2015,"Hancock & Putnam Counties PUMA","79500US3902400","Computer programmers","151131",63631.7,13948.3
2015,"Allen County PUMA","79500US3902500","Computer programmers","151131",44594.7,17677.8
2015,"Auglaize, Mercer & Van Wert Counties PUMA","79500US3902600","Computer programmers","151131",65765.9,32864.3
2015,"Holmes, Guernsey & Coshocton Counties PUMA","79500US3902900","Computer programmers","151131",59791.4,12876.0
2015,"Massillon City PUMA, OH","79500US3903100","Computer programmers","151131",69057.3,13075.4
2015,"Canton & North Canton Cities PUMA, OH","79500US3903200","Computer programmers","151131",85096.5,16630.8
2015,"Stark County (East) & Carroll County--Alliance City PUMA","79500US3903300","Computer programmers","151131",47883.2,23723.6
2015,"Muskingum & Perry Counties PUMA","79500US3903700","Computer programmers","151131",66744.1,30419.0
2015,"Licking County PUMA, OH","79500US3903800","Computer programmers","151131",76586.4,19673.9
2015,"Fairfield County PUMA, OH","79500US3903900","Computer programmers","151131",84704.3,14610.5
2015,"Delaware County PUMA, OH","79500US3904000","Computer programmers","151131",93035.4,21442.0
2015,"Columbus (Far Northeast), Gahanna & New Albany Cities PUMA","79500US3904101","Computer programmers","151131",80890.9,21426.9
2015,"Columbus (North), Westerville & Worthington Cities PUMA","79500US3904102","Computer programmers","151131",78200.4,17706.0
2015,"Columbus (Far Northwest), Dublin & Hilliard (North) Cities PUMA","79500US3904103","Computer programmers","151131",81813.6,8251.12
2015,"Columbus (Northwest), Upper Arlington & Grandview Heights Cities PUMA","79500US3904104","Computer programmers","151131",86025.9,24897.2
2015,"Columbus City (Central) PUMA","79500US3904105","Computer programmers","151131",64545.2,7459.92
2015,"Columbus City (Northeast) PUMA","79500US3904106","Computer programmers","151131",76953.2,8250.61
2015,"Columbus (East), Whitehall & Bexley Cities PUMA","79500US3904107","Computer programmers","151131",67061.7,17352.9
2015,"Columbus (Southeast) & Reynoldsburg Cities PUMA","79500US3904108","Computer programmers","151131",69738.3,17900.3
2015,"Franklin County (South)--Columbus (South), Grove Cities & Groveport Village PUMA","79500US3904109","Computer programmers","151131",69806.5,13329.7
2015,"Columbus City (West) PUMA","79500US3904110","Computer programmers","151131",76243.8,18880.1
2015,"Columbus (Far West) & Hilliard (South) Cities PUMA","79500US3904111","Computer programmers","151131",80235.8,8685.69
2015,"Pickaway, Union & Madison Counties PUMA, OH","79500US3904200","Computer programmers","151131",91991.0,55956.3
2015,"Miami County PUMA","79500US3904400","Computer programmers","151131",68285.6,10187.4
2015,"Darke, Shelby & Preble Counties PUMA, OH","79500US3904500","Computer programmers","151131",65188.7,13041.5
2015,"Montgomery County (West)--Miamisburg & West Carrollton Cities PUMA","79500US3904601","Computer programmers","151131",86498.1,30160.7
2015,"Montgomery County (Northeast)--Huber Heights, Trotwood, Vandalia & Englewood Cities PUMA","79500US3904602","Computer programmers","151131",56569.2,19502.9
2015,"Montgomery County (Southeast)--Kettering & Centerville Cities PUMA","79500US3904604","Computer programmers","151131",61772.3,12813.2
2015,"Greene County PUMA, OH","79500US3904700","Computer programmers","151131",60347.5,9070.86
2015,"Highland, Clinton & Adams Counties PUMA","79500US3905200","Computer programmers","151131",83727.6,23471.9
2015,"Warren County (East)--Lebanon & Springboro (East) Cities PUMA","79500US3905301","Computer programmers","151131",113802.0,34647.4
2015,"Warren County (West)--Mason, Franklin & Springboro (West) Cities PUMA","79500US3905302","Computer programmers","151131",77059.7,15561.6
2015,"Butler County (Southeast)--Monroe City & Beckett Ridge PUMA","79500US3905401","Computer programmers","151131",62654.4,19577.1
2015,"Hamilton & Fairfield Cities PUMA, OH","79500US3905402","Computer programmers","151131",67339.8,32072.3
